"timeMillisSpent","score"
49575,"0hard/-18soft"
49583,"0hard/-18soft"
49593,"0hard/-18soft"
49602,"0hard/-18soft"
49614,"0hard/-18soft"
49623,"0hard/-18soft"
49632,"0hard/-18soft"
49642,"0hard/-18soft"
49652,"0hard/-18soft"
49661,"0hard/-18soft"
49672,"0hard/-18soft"
49683,"0hard/-18soft"
49691,"0hard/-14soft"
49699,"0hard/-14soft"
49708,"0hard/-14soft"
49717,"0hard/-14soft"
49726,"0hard/-14soft"
49739,"0hard/-14soft"
49753,"0hard/-18soft"
49760,"0hard/-17soft"
49768,"0hard/-17soft"
49777,"0hard/-17soft"
49785,"0hard/-17soft"
49794,"0hard/-17soft"
49805,"0hard/-17soft"
49814,"0hard/-17soft"
49823,"0hard/-17soft"
49835,"0hard/-17soft"
49845,"0hard/-17soft"
49854,"0hard/-17soft"
49864,"0hard/-17soft"
49873,"0hard/-17soft"
49882,"0hard/-17soft"
49892,"0hard/-17soft"
49902,"0hard/-17soft"
49911,"0hard/-17soft"
49922,"0hard/-17soft"
49932,"0hard/-14soft"
49941,"0hard/-14soft"
49950,"0hard/-14soft"
49960,"0hard/-14soft"
49969,"0hard/-14soft"
49980,"0hard/-14soft"
49990,"0hard/-18soft"
49999,"0hard/-17soft"
50008,"0hard/-17soft"
50016,"0hard/-17soft"
50024,"0hard/-17soft"
50033,"0hard/-17soft"
50044,"0hard/-17soft"
50053,"0hard/-14soft"
50062,"0hard/-14soft"
50071,"0hard/-14soft"
50080,"0hard/-14soft"
50090,"0hard/-14soft"
50101,"0hard/-14soft"
50110,"0hard/-14soft"
50119,"0hard/-14soft"
50128,"0hard/-14soft"
50139,"0hard/-14soft"
50149,"0hard/-14soft"
50159,"0hard/-14soft"
50169,"0hard/-14soft"
50177,"0hard/-14soft"
50185,"0hard/-14soft"
50193,"0hard/-14soft"
50200,"0hard/-14soft"
50208,"0hard/-14soft"
50216,"0hard/-14soft"
50224,"0hard/-14soft"
50232,"0hard/-14soft"
50241,"0hard/-14soft"
50251,"0hard/-14soft"
50260,"0hard/-14soft"
50269,"0hard/-14soft"
50279,"0hard/-14soft"
50290,"0hard/-14soft"
50300,"0hard/-14soft"
50311,"0hard/-14soft"
50321,"0hard/-14soft"
50330,"0hard/-14soft"
50340,"0hard/-14soft"
50350,"0hard/-14soft"
50360,"0hard/-14soft"
50371,"0hard/-14soft"
50380,"0hard/-14soft"
50390,"0hard/-14soft"
50400,"0hard/-14soft"
50409,"0hard/-14soft"
50418,"0hard/-14soft"
50430,"0hard/-14soft"
50443,"0hard/-14soft"
50454,"0hard/-14soft"
50463,"0hard/-14soft"
50472,"0hard/-14soft"
50481,"0hard/-14soft"
50492,"0hard/-14soft"
50501,"0hard/-14soft"
50510,"0hard/-14soft"
50519,"0hard/-14soft"
50528,"0hard/-14soft"
50536,"0hard/-14soft"
50547,"0hard/-14soft"
50557,"0hard/-14soft"
50566,"0hard/-14soft"
50574,"0hard/-14soft"
50585,"0hard/-14soft"
50594,"0hard/-14soft"
50606,"0hard/-14soft"
50615,"0hard/-14soft"
50624,"0hard/-14soft"
50634,"0hard/-14soft"
50644,"0hard/-14soft"
50654,"0hard/-14soft"
50662,"0hard/-11soft"
50672,"0hard/-11soft"
50682,"0hard/-11soft"
50692,"0hard/-11soft"
50702,"0hard/-11soft"
50713,"0hard/-11soft"
50723,"0hard/-11soft"
50733,"0hard/-11soft"
50744,"0hard/-11soft"
50755,"0hard/-11soft"
50764,"0hard/-11soft"
50775,"0hard/-11soft"
50784,"0hard/-11soft"
50794,"0hard/-11soft"
50803,"0hard/-11soft"
50812,"0hard/-11soft"
50821,"0hard/-11soft"
50833,"0hard/-11soft"
50843,"0hard/-11soft"
50852,"0hard/-11soft"
50861,"0hard/-11soft"
50869,"0hard/-11soft"
50877,"0hard/-11soft"
50886,"0hard/-6soft"
50897,"0hard/-6soft"
50906,"0hard/-6soft"
50915,"0hard/-6soft"
50924,"0hard/-6soft"
50933,"0hard/-10soft"
50941,"0hard/-6soft"
50949,"0hard/-6soft"
50957,"0hard/-6soft"
50965,"0hard/-6soft"
50973,"0hard/-6soft"
50982,"0hard/-6soft"
50993,"0hard/-6soft"
51003,"0hard/-6soft"
51012,"0hard/-6soft"
51024,"0hard/-6soft"
51036,"0hard/-6soft"
51048,"0hard/-6soft"
51062,"0hard/-6soft"
51072,"0hard/-6soft"
51082,"0hard/-6soft"
51091,"0hard/-6soft"
51101,"0hard/-6soft"
51111,"0hard/-6soft"
51122,"0hard/-6soft"
51132,"0hard/-6soft"
51141,"0hard/-6soft"
51151,"0hard/-6soft"
51160,"0hard/-6soft"
51171,"0hard/-6soft"
51184,"0hard/-6soft"
51194,"0hard/-6soft"
51205,"0hard/-6soft"
51217,"0hard/-6soft"
51226,"0hard/-6soft"
51236,"0hard/-6soft"
51247,"0hard/-6soft"
51257,"0hard/-7soft"
51266,"0hard/-6soft"
51273,"0hard/-6soft"
51282,"0hard/-6soft"
51290,"0hard/-6soft"
51299,"0hard/-6soft"
51309,"0hard/-6soft"
51318,"0hard/-6soft"
51327,"0hard/-6soft"
51337,"0hard/-6soft"
51347,"0hard/-6soft"
51358,"0hard/-6soft"
51370,"0hard/-7soft"
51379,"0hard/-7soft"
51388,"0hard/-6soft"
51396,"0hard/-6soft"
51404,"0hard/-6soft"
51413,"0hard/-6soft"
51422,"0hard/-6soft"
51433,"0hard/-6soft"
51442,"0hard/-6soft"
51450,"0hard/-6soft"
51460,"0hard/-6soft"
51469,"0hard/-6soft"
51477,"0hard/-6soft"
51489,"0hard/-6soft"
51498,"0hard/-7soft"
51505,"0hard/-6soft"
51515,"0hard/-6soft"
51523,"0hard/-6soft"
51532,"0hard/-6soft"
51542,"0hard/-6soft"
51551,"0hard/-6soft"
51560,"0hard/-6soft"
51569,"0hard/-6soft"
51578,"0hard/-6soft"
51587,"0hard/-6soft"
51598,"0hard/-6soft"
51609,"0hard/-6soft"
51619,"0hard/-6soft"
51629,"0hard/-6soft"
51638,"0hard/-6soft"
51648,"0hard/-6soft"
51658,"0hard/-6soft"
51670,"0hard/-10soft"
51678,"0hard/-6soft"
51686,"0hard/-6soft"
51694,"0hard/-6soft"
51703,"0hard/-6soft"
51713,"0hard/-6soft"
51724,"0hard/-6soft"
51733,"0hard/-10soft"
51741,"0hard/-6soft"
51749,"0hard/-6soft"
51757,"0hard/-6soft"
51765,"0hard/-6soft"
51774,"0hard/-6soft"
51785,"0hard/-6soft"
51794,"0hard/-6soft"
51804,"0hard/-6soft"
51814,"0hard/-6soft"
51823,"0hard/-6soft"
51833,"0hard/-6soft"
51847,"0hard/-6soft"
51859,"0hard/-7soft"
51869,"0hard/-6soft"
51881,"0hard/-6soft"
51891,"0hard/-6soft"
51902,"0hard/-6soft"
51915,"0hard/-6soft"
51929,"0hard/-6soft"
51942,"0hard/-7soft"
51955,"0hard/-7soft"
51967,"0hard/-7soft"
51978,"0hard/-6soft"
51989,"0hard/-6soft"
52002,"0hard/-6soft"
52011,"0hard/-6soft"
52021,"0hard/-6soft"
52032,"0hard/-6soft"
52042,"0hard/-7soft"
52052,"0hard/-7soft"
52060,"0hard/-6soft"
52069,"0hard/-6soft"
52077,"0hard/-6soft"
52087,"0hard/-6soft"
52096,"0hard/-6soft"
52108,"0hard/-6soft"
52117,"0hard/-10soft"
52126,"0hard/-10soft"
52137,"0hard/-10soft"
52146,"0hard/-10soft"
52156,"0hard/-10soft"
52166,"0hard/-10soft"
52175,"0hard/-10soft"
52184,"0hard/-10soft"
52192,"0hard/-10soft"
52202,"0hard/-10soft"
52211,"0hard/-10soft"
52222,"0hard/-6soft"
52234,"0hard/-6soft"
52244,"0hard/-6soft"
52253,"0hard/-6soft"
52262,"0hard/-6soft"
52273,"0hard/-6soft"
52282,"0hard/-10soft"
52292,"0hard/-10soft"
52301,"0hard/-10soft"
52312,"0hard/-10soft"
52322,"0hard/-10soft"
52333,"0hard/-10soft"
52343,"0hard/-11soft"
52353,"0hard/-11soft"
52362,"0hard/-11soft"
52372,"0hard/-11soft"
52381,"0hard/-11soft"
52390,"0hard/-10soft"
52400,"0hard/-10soft"
52409,"0hard/-10soft"
52418,"0hard/-10soft"
52426,"0hard/-10soft"
52436,"0hard/-10soft"
52445,"0hard/-10soft"
52455,"0hard/-11soft"
52464,"0hard/-10soft"
52476,"0hard/-10soft"
52484,"0hard/-10soft"
52494,"0hard/-10soft"
52504,"0hard/-10soft"
52515,"0hard/-10soft"
52524,"0hard/-10soft"
52534,"0hard/-10soft"
52543,"0hard/-10soft"
52553,"0hard/-10soft"
52562,"0hard/-10soft"
52572,"0hard/-10soft"
52581,"0hard/-12soft"
52589,"0hard/-6soft"
52598,"0hard/-6soft"
52606,"0hard/-6soft"
52613,"0hard/-6soft"
52622,"0hard/-6soft"
52632,"0hard/-6soft"
52641,"0hard/-6soft"
52652,"0hard/-6soft"
52661,"0hard/-7soft"
52669,"0hard/-6soft"
52678,"0hard/-6soft"
52686,"0hard/-6soft"
52694,"0hard/-6soft"
52703,"0hard/-6soft"
52713,"0hard/-7soft"
52720,"0hard/-6soft"
52729,"0hard/-6soft"
52737,"0hard/-6soft"
52745,"0hard/-6soft"
52754,"0hard/-6soft"
52765,"0hard/-6soft"
52775,"0hard/-6soft"
52785,"0hard/-6soft"
52795,"0hard/-6soft"
52804,"0hard/-6soft"
52814,"0hard/-6soft"
52824,"0hard/-7soft"
52833,"0hard/-7soft"
52843,"0hard/-7soft"
52853,"0hard/-7soft"
52861,"0hard/-7soft"
52870,"0hard/-7soft"
52880,"0hard/-7soft"
52892,"0hard/-7soft"
52903,"0hard/-7soft"
52916,"0hard/-7soft"
52929,"0hard/-11soft"
52940,"0hard/-7soft"
52951,"0hard/-7soft"
52962,"0hard/-7soft"
52973,"0hard/-7soft"
52985,"0hard/-7soft"
52996,"0hard/-7soft"
53005,"0hard/-7soft"
53014,"0hard/-7soft"
53023,"0hard/-7soft"
53032,"0hard/-7soft"
53041,"0hard/-7soft"
53050,"0hard/-7soft"
53060,"0hard/-11soft"
53068,"0hard/-11soft"
53078,"0hard/-11soft"
53087,"0hard/-11soft"
53096,"0hard/-7soft"
53105,"0hard/-7soft"
53113,"0hard/-7soft"
53121,"0hard/-7soft"
53129,"0hard/-7soft"
53138,"0hard/-7soft"
53147,"0hard/-7soft"
53158,"0hard/-7soft"
53166,"0hard/-11soft"
53174,"0hard/-7soft"
53182,"0hard/-7soft"
53191,"0hard/-7soft"
53200,"0hard/-7soft"
53210,"0hard/-7soft"
53223,"0hard/-7soft"
53234,"0hard/-10soft"
53244,"0hard/-7soft"
53253,"0hard/-7soft"
53261,"0hard/-7soft"
53270,"0hard/-7soft"
53279,"0hard/-7soft"
53292,"0hard/-7soft"
53301,"0hard/-11soft"
53311,"0hard/-11soft"
53319,"0hard/-7soft"
53327,"0hard/-7soft"
53336,"0hard/-7soft"
53345,"0hard/-7soft"
53355,"0hard/-7soft"
53364,"0hard/-7soft"
53373,"0hard/-7soft"
53382,"0hard/-7soft"
53391,"0hard/-7soft"
53405,"0hard/-7soft"
53419,"0hard/-7soft"
53429,"0hard/-11soft"
53438,"0hard/-11soft"
53446,"0hard/-11soft"
53454,"0hard/-7soft"
53461,"0hard/-7soft"
53469,"0hard/-7soft"
53478,"0hard/-7soft"
53487,"0hard/-7soft"
53498,"0hard/-7soft"
53507,"0hard/-11soft"
53515,"0hard/-7soft"
53524,"0hard/-7soft"
53532,"0hard/-7soft"
53541,"0hard/-7soft"
53552,"0hard/-7soft"
53562,"0hard/-7soft"
53572,"0hard/-11soft"
53582,"0hard/-11soft"
53591,"0hard/-11soft"
53599,"0hard/-7soft"
53607,"0hard/-7soft"
53617,"0hard/-7soft"
53625,"0hard/-7soft"
53634,"0hard/-7soft"
53644,"0hard/-7soft"
53652,"0hard/-7soft"
53662,"0hard/-7soft"
53671,"0hard/-7soft"
53680,"0hard/-7soft"
53691,"0hard/-7soft"
53701,"0hard/-7soft"
53710,"0hard/-7soft"
53719,"0hard/-7soft"
53729,"0hard/-7soft"
53738,"0hard/-7soft"
53749,"0hard/-7soft"
53758,"0hard/-11soft"
53768,"0hard/-11soft"
53777,"0hard/-11soft"
53786,"0hard/-11soft"
53793,"0hard/-11soft"
53803,"0hard/-11soft"
53813,"0hard/-11soft"
53822,"0hard/-11soft"
53832,"0hard/-11soft"
53841,"0hard/-11soft"
53852,"0hard/-11soft"
53862,"0hard/-11soft"
53871,"0hard/-11soft"
53881,"0hard/-11soft"
53893,"0hard/-11soft"
53903,"0hard/-14soft"
53913,"0hard/-14soft"
53922,"0hard/-11soft"
53934,"0hard/-11soft"
53947,"0hard/-11soft"
53958,"0hard/-11soft"
53968,"0hard/-11soft"
53979,"0hard/-11soft"
53992,"0hard/-11soft"
54006,"0hard/-11soft"
54024,"0hard/-11soft"
54034,"0hard/-11soft"
54045,"0hard/-11soft"
54055,"0hard/-11soft"
54065,"0hard/-11soft"
54079,"0hard/-11soft"
54090,"0hard/-11soft"
54099,"0hard/-11soft"
54111,"0hard/-11soft"
54121,"0hard/-11soft"
54130,"0hard/-11soft"
54139,"0hard/-11soft"
54149,"0hard/-11soft"
54158,"0hard/-11soft"
54169,"0hard/-11soft"
54178,"0hard/-11soft"
54190,"0hard/-11soft"
54199,"0hard/-11soft"
54208,"0hard/-11soft"
54218,"0hard/-11soft"
54229,"0hard/-11soft"
54238,"0hard/-14soft"
54246,"0hard/-11soft"
54254,"0hard/-11soft"
54262,"0hard/-11soft"
54270,"0hard/-11soft"
54279,"0hard/-11soft"
54290,"0hard/-11soft"
54299,"0hard/-11soft"
54308,"0hard/-11soft"
54318,"0hard/-11soft"
54327,"0hard/-11soft"
54338,"0hard/-11soft"
54347,"0hard/-11soft"
54357,"0hard/-11soft"
54366,"0hard/-11soft"
54375,"0hard/-11soft"
54385,"0hard/-11soft"
54394,"0hard/-11soft"
54405,"0hard/-11soft"
54415,"0hard/-11soft"
54425,"0hard/-11soft"
54437,"0hard/-11soft"
54449,"0hard/-11soft"
54461,"0hard/-11soft"
54475,"0hard/-11soft"
54487,"0hard/-14soft"
54501,"0hard/-14soft"
54513,"0hard/-14soft"
54524,"0hard/-11soft"
54534,"0hard/-11soft"
54546,"0hard/-11soft"
54556,"0hard/-11soft"
54567,"0hard/-11soft"
54579,"0hard/-11soft"
54592,"0hard/-11soft"
54607,"0hard/-11soft"
54620,"0hard/-13soft"
54630,"0hard/-13soft"
54639,"0hard/-11soft"
54647,"0hard/-11soft"
54655,"0hard/-11soft"
54664,"0hard/-11soft"
54673,"0hard/-11soft"
54688,"0hard/-11soft"
54700,"0hard/-13soft"
54711,"0hard/-11soft"
54722,"0hard/-11soft"
54732,"0hard/-11soft"
54743,"0hard/-11soft"
54756,"0hard/-11soft"
54766,"0hard/-11soft"
54776,"0hard/-11soft"
54786,"0hard/-11soft"
54795,"0hard/-11soft"
54804,"0hard/-11soft"
54812,"0hard/-11soft"
54824,"0hard/-11soft"
54835,"0hard/-11soft"
54844,"0hard/-11soft"
54854,"0hard/-11soft"
54863,"0hard/-11soft"
54871,"0hard/-11soft"
54881,"0hard/-11soft"
54891,"0hard/-13soft"
54901,"0hard/-13soft"
54910,"0hard/-13soft"
54919,"0hard/-13soft"
54927,"0hard/-11soft"
54936,"0hard/-11soft"
54946,"0hard/-11soft"
54955,"0hard/-11soft"
54963,"0hard/-11soft"
54974,"0hard/-11soft"
54982,"0hard/-12soft"
54991,"0hard/-12soft"
55003,"0hard/-12soft"
55011,"0hard/-11soft"
55019,"0hard/-11soft"
55028,"0hard/-11soft"
55037,"0hard/-11soft"
55046,"0hard/-11soft"
55056,"0hard/-11soft"
55066,"0hard/-11soft"
55076,"0hard/-11soft"
55085,"0hard/-11soft"
55095,"0hard/-11soft"
55105,"0hard/-11soft"
55115,"0hard/-12soft"
55124,"0hard/-12soft"
55132,"0hard/-11soft"
55140,"0hard/-11soft"
55151,"0hard/-11soft"
55160,"0hard/-11soft"
55170,"0hard/-11soft"
55180,"0hard/-11soft"
55190,"0hard/-11soft"
55200,"0hard/-11soft"
55209,"0hard/-11soft"
55218,"0hard/-11soft"
55228,"0hard/-11soft"
55239,"0hard/-11soft"
55247,"0hard/-14soft"
55256,"0hard/-14soft"
55266,"0hard/-14soft"
55275,"0hard/-14soft"
55284,"0hard/-14soft"
55297,"0hard/-14soft"
55306,"0hard/-11soft"
55315,"0hard/-11soft"
55323,"0hard/-11soft"
55331,"0hard/-11soft"
55339,"0hard/-11soft"
55348,"0hard/-11soft"
55357,"0hard/-11soft"
55368,"0hard/-11soft"
55377,"0hard/-11soft"
55387,"0hard/-11soft"
55397,"0hard/-11soft"
55406,"0hard/-11soft"
55415,"0hard/-11soft"
55426,"0hard/-11soft"
55435,"0hard/-11soft"
55446,"0hard/-11soft"
55457,"0hard/-11soft"
55465,"0hard/-11soft"
55475,"0hard/-11soft"
55485,"0hard/-11soft"
55494,"0hard/-11soft"
55504,"0hard/-11soft"
55513,"0hard/-11soft"
55523,"0hard/-11soft"
55535,"0hard/-11soft"
55551,"0hard/-11soft"
55563,"0hard/-14soft"
55575,"0hard/-14soft"
55585,"0hard/-14soft"
55597,"0hard/-14soft"
55608,"0hard/-14soft"
55619,"0hard/-14soft"
55627,"0hard/-11soft"
55637,"0hard/-11soft"
55646,"0hard/-11soft"
55655,"0hard/-11soft"
55665,"0hard/-11soft"
55676,"0hard/-11soft"
55685,"0hard/-14soft"
55694,"0hard/-14soft"
55704,"0hard/-14soft"
55711,"0hard/-11soft"
55720,"0hard/-11soft"
55729,"0hard/-11soft"
55738,"0hard/-11soft"
55748,"0hard/-11soft"
55760,"0hard/-11soft"
55773,"0hard/-11soft"
55785,"0hard/-11soft"
55798,"0hard/-11soft"
55809,"0hard/-11soft"
55822,"0hard/-11soft"
55835,"0hard/-14soft"
55845,"0hard/-14soft"
55853,"0hard/-14soft"
55861,"0hard/-14soft"
55868,"0hard/-11soft"
55876,"0hard/-11soft"
55884,"0hard/-11soft"
55894,"0hard/-11soft"
55903,"0hard/-11soft"
55913,"0hard/-11soft"
55923,"0hard/-12soft"
55934,"0hard/-12soft"
55943,"0hard/-12soft"
55952,"0hard/-12soft"
55960,"0hard/-12soft"
55969,"0hard/-12soft"
55977,"0hard/-11soft"
55985,"0hard/-11soft"
55993,"0hard/-11soft"
56003,"0hard/-11soft"
56012,"0hard/-11soft"
56021,"0hard/-11soft"
56031,"0hard/-11soft"
56041,"0hard/-11soft"
56048,"0hard/-10soft"
56056,"0hard/-10soft"
56065,"0hard/-10soft"
56075,"0hard/-10soft"
56084,"0hard/-10soft"
56093,"0hard/-10soft"
56102,"0hard/-10soft"
56112,"0hard/-10soft"
56123,"0hard/-10soft"
56131,"0hard/-10soft"
56141,"0hard/-10soft"
56150,"0hard/-10soft"
56159,"0hard/-10soft"
56169,"0hard/-10soft"
56180,"0hard/-10soft"
56189,"0hard/-11soft"
56199,"0hard/-11soft"
56208,"0hard/-11soft"
56217,"0hard/-11soft"
56228,"0hard/-11soft"
56237,"0hard/-10soft"
56246,"0hard/-10soft"
56257,"0hard/-10soft"
56267,"0hard/-10soft"
56274,"0hard/-6soft"
56284,"0hard/-6soft"
56294,"0hard/-6soft"
56306,"0hard/-6soft"
56318,"0hard/-6soft"
56330,"0hard/-6soft"
56346,"0hard/-6soft"
56358,"0hard/-6soft"
56367,"0hard/-6soft"
56377,"0hard/-6soft"
56387,"0hard/-6soft"
56398,"0hard/-6soft"
56407,"0hard/-6soft"
56420,"0hard/-6soft"
56429,"0hard/-6soft"
56439,"0hard/-6soft"
56448,"0hard/-6soft"
56457,"0hard/-6soft"
56466,"0hard/-6soft"
56476,"0hard/-6soft"
56484,"0hard/-6soft"
56493,"0hard/-6soft"
56503,"0hard/-6soft"
56512,"0hard/-6soft"
56521,"0hard/-6soft"
56532,"0hard/-6soft"
56541,"0hard/-7soft"
56551,"0hard/-7soft"
56560,"0hard/-7soft"
56569,"0hard/-6soft"
56576,"0hard/-6soft"
56584,"0hard/-6soft"
56592,"0hard/-6soft"
56601,"0hard/-6soft"
56612,"0hard/-6soft"
56622,"0hard/-7soft"
56632,"0hard/-7soft"
56641,"0hard/-7soft"
56650,"0hard/-7soft"
56659,"0hard/-7soft"
56668,"0hard/-6soft"
56677,"0hard/-6soft"
56686,"0hard/-6soft"
56697,"0hard/-6soft"
56707,"0hard/-6soft"
56719,"0hard/-6soft"
56728,"0hard/-7soft"
56737,"0hard/-6soft"
56745,"0hard/-6soft"
56754,"0hard/-6soft"
56762,"0hard/-6soft"
56772,"0hard/-6soft"
56783,"0hard/-6soft"
56793,"0hard/-7soft"
56803,"0hard/-7soft"
56812,"0hard/-7soft"
56821,"0hard/-6soft"
56829,"0hard/-6soft"
56839,"0hard/-6soft"
56849,"0hard/-6soft"
56857,"0hard/-6soft"
56867,"0hard/-6soft"
56876,"0hard/-6soft"
56887,"0hard/-6soft"
56898,"0hard/-6soft"
56907,"0hard/-6soft"
56917,"0hard/-6soft"
56927,"0hard/-6soft"
56937,"0hard/-6soft"
56946,"0hard/-6soft"
56957,"0hard/-6soft"
56966,"0hard/-6soft"
56976,"0hard/-6soft"
56985,"0hard/-6soft"
56994,"0hard/-6soft"
57005,"0hard/-6soft"
57016,"0hard/-6soft"
57026,"0hard/-6soft"
57035,"0hard/-6soft"
57044,"0hard/-6soft"
57053,"0hard/-6soft"
57063,"0hard/-6soft"
57074,"0hard/-6soft"
57084,"0hard/-10soft"
57092,"0hard/-6soft"
57100,"0hard/-6soft"
57108,"0hard/-6soft"
57117,"0hard/-6soft"
57126,"0hard/-6soft"
57139,"0hard/-6soft"
57148,"0hard/-6soft"
57159,"0hard/-6soft"
57169,"0hard/-6soft"
57177,"0hard/-6soft"
57188,"0hard/-6soft"
57199,"0hard/-6soft"
57208,"0hard/-10soft"
57218,"0hard/-10soft"
57226,"0hard/-6soft"
57235,"0hard/-6soft"
57243,"0hard/-6soft"
57254,"0hard/-6soft"
57263,"0hard/-6soft"
57275,"0hard/-6soft"
57284,"0hard/-6soft"
57293,"0hard/-6soft"
57304,"0hard/-6soft"
57316,"0hard/-6soft"
57325,"0hard/-6soft"
57336,"0hard/-6soft"
57345,"0hard/-9soft"
57354,"0hard/-9soft"
57363,"0hard/-9soft"
57370,"0hard/-6soft"
57377,"0hard/-6soft"
57385,"0hard/-6soft"
57393,"0hard/-6soft"
57402,"0hard/-6soft"
57413,"0hard/-6soft"
57422,"0hard/-7soft"
57431,"0hard/-7soft"
57439,"0hard/-6soft"
57446,"0hard/-6soft"
57457,"0hard/-6soft"
57466,"0hard/-6soft"
57475,"0hard/-6soft"
57485,"0hard/-6soft"
57494,"0hard/-6soft"
57503,"0hard/-6soft"
57512,"0hard/-6soft"
57521,"0hard/-6soft"
57532,"0hard/-6soft"
57543,"0hard/-6soft"
57552,"0hard/-6soft"
57560,"0hard/-6soft"
57570,"0hard/-6soft"
57579,"0hard/-6soft"
57589,"0hard/-6soft"
57598,"0hard/-6soft"
57609,"0hard/-6soft"
57620,"0hard/-6soft"
57629,"0hard/-6soft"
57639,"0hard/-6soft"
57650,"0hard/-6soft"
57659,"0hard/-9soft"
57668,"0hard/-9soft"
57676,"0hard/-6soft"
57684,"0hard/-6soft"
57692,"0hard/-6soft"
57701,"0hard/-6soft"
57710,"0hard/-6soft"
57721,"0hard/-6soft"
57730,"0hard/-6soft"
57739,"0hard/-6soft"
57748,"0hard/-6soft"
57758,"0hard/-6soft"
57766,"0hard/-6soft"
57777,"0hard/-6soft"
57786,"0hard/-6soft"
57795,"0hard/-6soft"
57804,"0hard/-6soft"
57813,"0hard/-6soft"
57823,"0hard/-6soft"
57834,"0hard/-6soft"
57843,"0hard/-6soft"
57852,"0hard/-6soft"
57861,"0hard/-6soft"
57871,"0hard/-6soft"
57880,"0hard/-6soft"
57892,"0hard/-6soft"
57903,"0hard/-6soft"
57913,"0hard/-6soft"
57922,"0hard/-6soft"
57932,"0hard/-6soft"
57941,"0hard/-6soft"
57952,"0hard/-6soft"
57961,"0hard/-6soft"
57970,"0hard/-6soft"
57979,"0hard/-6soft"
57989,"0hard/-6soft"
57999,"0hard/-6soft"
58010,"0hard/-6soft"
58020,"0hard/-6soft"
58029,"0hard/-6soft"
58039,"0hard/-6soft"
58048,"0hard/-6soft"
58060,"0hard/-6soft"
58071,"0hard/-6soft"
58080,"0hard/-6soft"
58088,"0hard/-6soft"
58098,"0hard/-6soft"
58107,"0hard/-6soft"
58115,"0hard/-6soft"
58127,"0hard/-6soft"
58136,"0hard/-7soft"
58144,"0hard/-6soft"
58152,"0hard/-6soft"
58161,"0hard/-6soft"
58169,"0hard/-6soft"
58178,"0hard/-6soft"
58190,"0hard/-6soft"
58201,"0hard/-6soft"
58210,"0hard/-6soft"
58220,"0hard/-6soft"
58229,"0hard/-6soft"
58239,"0hard/-6soft"
58254,"0hard/-6soft"
58267,"0hard/-6soft"
58276,"0hard/-6soft"
58286,"0hard/-6soft"
58296,"0hard/-6soft"
58306,"0hard/-6soft"
58318,"0hard/-6soft"
58327,"0hard/-10soft"
58336,"0hard/-6soft"
58344,"0hard/-6soft"
58353,"0hard/-6soft"
58363,"0hard/-6soft"
58372,"0hard/-6soft"
58383,"0hard/-6soft"
58392,"0hard/-7soft"
58401,"0hard/-7soft"
58411,"0hard/-7soft"
58420,"0hard/-7soft"
58430,"0hard/-7soft"
58441,"0hard/-7soft"
58450,"0hard/-11soft"
58458,"0hard/-7soft"
58466,"0hard/-7soft"
58474,"0hard/-7soft"
58482,"0hard/-7soft"
58492,"0hard/-7soft"
58501,"0hard/-7soft"
58511,"0hard/-7soft"
58521,"0hard/-7soft"
58531,"0hard/-7soft"
58540,"0hard/-7soft"
58550,"0hard/-7soft"
58560,"0hard/-11soft"
58568,"0hard/-7soft"
58576,"0hard/-7soft"
58585,"0hard/-7soft"
58593,"0hard/-7soft"
58602,"0hard/-7soft"
58611,"0hard/-9soft"
58620,"0hard/-9soft"
58629,"0hard/-9soft"
58638,"0hard/-9soft"
58648,"0hard/-9soft"
58660,"0hard/-9soft"
58670,"0hard/-13soft"
58679,"0hard/-13soft"
58687,"0hard/-9soft"
58695,"0hard/-9soft"
58704,"0hard/-9soft"
58713,"0hard/-9soft"
58723,"0hard/-9soft"
58733,"0hard/-9soft"
58743,"0hard/-7soft"
58752,"0hard/-7soft"
58762,"0hard/-7soft"
58771,"0hard/-7soft"
58780,"0hard/-7soft"
58791,"0hard/-7soft"
58801,"0hard/-7soft"
58812,"0hard/-7soft"
58822,"0hard/-7soft"
58832,"0hard/-7soft"
58841,"0hard/-7soft"
58852,"0hard/-7soft"
58860,"0hard/-10soft"
58870,"0hard/-7soft"
58878,"0hard/-7soft"
58886,"0hard/-7soft"
58894,"0hard/-7soft"
58903,"0hard/-7soft"
58914,"0hard/-7soft"
58923,"0hard/-10soft"
58931,"0hard/-7soft"
58940,"0hard/-7soft"
58948,"0hard/-7soft"
58957,"0hard/-7soft"
58967,"0hard/-7soft"
58978,"0hard/-7soft"
58988,"0hard/-7soft"
58997,"0hard/-7soft"
59007,"0hard/-7soft"
59016,"0hard/-7soft"
59026,"0hard/-7soft"
59037,"0hard/-7soft"
59047,"0hard/-11soft"
59055,"0hard/-7soft"
59063,"0hard/-7soft"
59071,"0hard/-7soft"
59079,"0hard/-7soft"
59088,"0hard/-7soft"
59099,"0hard/-7soft"
59110,"0hard/-7soft"
59119,"0hard/-7soft"
59128,"0hard/-7soft"
59136,"0hard/-7soft"
59145,"0hard/-7soft"
59156,"0hard/-7soft"
59166,"0hard/-7soft"
59175,"0hard/-7soft"
59184,"0hard/-7soft"
59193,"0hard/-7soft"
59202,"0hard/-7soft"
59213,"0hard/-7soft"
59223,"0hard/-10soft"
59232,"0hard/-10soft"
